AMF,BMP,BUT,SMP,WMP
0.12468544426249459,0.03522113565581785,0.09199766191622209,0.3237365208608951,1.3321620707444202
0.10024491861628554,0.03940461256591521,0.17428689119599608,0.4321083780487652,1.1696096144234494
0.09780328181223637,0.040796148630637775,0.18145839134652977,0.40850240357739287,1.1781686185541718
0.09982209578225451,0.04023302667512666,0.13297653165429565,0.27667630579404895,1.3438687940291598
